Date,High,Low,Open,Close,Volume,Adj Close
2009-12-27,4.21999979019165,4.21999979019165,4.21999979019165,4.21999979019165,0.0,3.6421146392822266
2010-01-03,4.480000019073486,4.199999809265137,4.239999771118164,4.400000095367432,18965200.0,3.7974658012390137
2010-01-10,4.460000038146973,4.300000190734863,4.420000076293945,4.340000152587891,14808800.0,3.74568247795105
2010-01-17,4.380000114440918,4.059999942779541,4.300000190734863,4.119999885559082,10460900.0,3.5558087825775146
2010-01-24,4.099999904632568,3.8399999141693115,4.059999942779541,3.9000000953674316,4757100.0,3.365936040878296
2010-01-31,4.059999942779541,3.8399999141693115,3.880000114440918,3.9200000762939453,6128800.0,3.383197069168091
2010-02-07,3.9800000190734863,3.859999895095825,3.9000000953674316,3.940000057220459,999300.0,3.400458574295044
2010-02-14,3.940000057220459,3.880000114440918,3.940000057220459,3.9000000953674316,1085700.0,3.365936040878296
2010-02-21,4.0,3.880000114440918,3.9000000953674316,4.0,1242700.0,3.452242136001587
2010-02-28,4.260000228881836,3.9600000381469727,4.0,4.119999885559082,11890400.0,3.5558087825775146
2010-03-07,4.139999866485596,3.9800000190734863,4.119999885559082,4.059999942779541,4185100.0,3.50402569770813
2010-03-14,4.239999771118164,3.9800000190734863,4.0,4.159999847412109,11590700.0,3.590331554412842
2010-03-21,4.199999809265137,4.099999904632568,4.159999847412109,4.139999866485596,19977600.0,3.5730700492858887
2010-03-28,4.179999828338623,4.079999923706055,4.139999866485596,4.139999866485596,24264800.0,3.5730700492858887
2010-04-04,4.099999904632568,3.9800000190734863,4.079999923706055,4.019999980926514,9363100.0,3.4695029258728027
2010-04-11,3.940000057220459,3.819999933242798,3.940000057220459,3.8399999141693115,3957000.0,3.3141520023345947
2010-04-18,3.8399999141693115,3.5999999046325684,3.7200000286102295,3.759999990463257,12944800.0,3.245107412338257
2010-04-25,3.9000000953674316,3.759999990463257,3.759999990463257,3.8399999141693115,26718900.0,3.3141520023345947
2010-05-02,4.059999942779541,3.8399999141693115,3.8399999141693115,3.9200000762939453,9261300.0,3.428067207336426
2010-05-09,4.079999923706055,3.859999895095825,3.859999895095825,3.9200000762939453,15744500.0,3.428067207336426
2010-05-16,3.859999895095825,3.740000009536743,3.7799999713897705,3.859999895095825,6952400.0,3.375596284866333
2010-05-23,3.8399999141693115,3.700000047683716,3.759999990463257,3.819999933242798,15347600.0,3.340616464614868
2010-05-30,3.9800000190734863,3.7799999713897705,3.7799999713897705,3.9800000190734863,13547200.0,3.4805376529693604
2010-06-06,3.9800000190734863,3.880000114440918,3.9200000762939453,3.880000114440918,10694800.0,3.3930869102478027
2010-06-13,3.9800000190734863,3.880000114440918,3.9000000953674316,3.9000000953674316,6238200.0,3.4105770587921143
2010-06-20,3.9600000381469727,3.9000000953674316,3.9200000762939453,3.9200000762939453,3463800.0,3.428067207336426
2010-06-27,4.139999866485596,3.9000000953674316,3.9000000953674316,4.099999904632568,9212100.0,3.5854783058166504
2010-07-04,4.880000114440918,4.079999923706055,4.079999923706055,4.800000190734863,36840500.0,4.197633266448975
2010-07-11,4.820000171661377,4.579999923706055,4.820000171661377,4.599999904632568,10267100.0,4.022731304168701
2010-07-18,5.099999904632568,4.539999961853027,4.579999923706055,5.099999904632568,16106700.0,4.459985256195068
2010-07-25,5.349999904632568,5.0,5.099999904632568,5.199999809265137,6180200.0,4.547435760498047
2010-08-01,5.699999809265137,5.199999809265137,5.199999809265137,5.650000095367432,13030000.0,4.940963268280029
2010-08-08,5.75,5.349999904632568,5.650000095367432,5.400000095367432,5706100.0,4.722336769104004
2010-08-15,5.699999809265137,5.199999809265137,5.400000095367432,5.5,14613600.0,4.809787750244141
2010-08-22,5.949999809265137,5.349999904632568,5.5,5.849999904632568,16784200.0,5.115865230560303
2010-08-29,5.949999809265137,5.5,5.900000095367432,5.650000095367432,20229500.0,4.940963268280029
2010-09-05,5.699999809265137,5.050000190734863,5.650000095367432,5.099999904632568,9781100.0,4.459985256195068
2010-09-12,5.599999904632568,4.960000038146973,5.099999904632568,5.400000095367432,26161100.0,4.722336769104004
2010-09-19,5.550000190734863,5.050000190734863,5.5,5.199999809265137,15130700.0,4.547435760498047
2010-09-26,5.75,5.150000095367432,5.199999809265137,5.75,35949200.0,5.028414726257324
2010-10-03,5.849999904632568,5.0,5.849999904632568,5.099999904632568,24430000.0,4.459985256195068
2010-10-10,5.25,5.0,5.050000190734863,5.0,16293400.0,4.37253475189209
2010-10-17,5.199999809265137,5.0,5.0,5.050000190734863,7155500.0,4.416259765625
2010-10-24,5.199999809265137,5.0,5.050000190734863,5.050000190734863,10250700.0,4.416259765625
2010-10-31,5.099999904632568,4.699999809265137,5.050000190734863,4.760000228881836,10712800.0,4.16265344619751
2010-11-07,4.860000133514404,4.460000038146973,4.760000228881836,4.5,15655000.0,3.9352822303771973
2010-11-14,4.760000228881836,4.5,4.5,4.699999809265137,2863000.0,4.11018180847168
2010-11-21,4.71999979019165,4.519999980926514,4.71999979019165,4.599999904632568,1228200.0,4.022731304168701
2010-11-28,4.900000095367432,4.599999904632568,4.599999904632568,4.900000095367432,10706400.0,4.285083770751953
2010-12-05,4.920000076293945,4.71999979019165,4.900000095367432,4.840000152587891,8566100.0,4.232613563537598
2010-12-12,5.25,4.78000020980835,4.900000095367432,5.0,25465500.0,4.37253475189209
2010-12-19,5.099999904632568,4.900000095367432,5.0,4.960000038146973,13190100.0,4.337554454803467
2010-12-26,5.099999904632568,4.960000038146973,5.0,4.960000038146973,5094000.0,4.337554454803467
2011-01-02,5.050000190734863,4.860000133514404,4.960000038146973,4.920000076293945,7296200.0,4.3025736808776855
2011-01-09,4.900000095367432,4.699999809265137,4.900000095367432,4.800000190734863,10732300.0,4.197633266448975
2011-01-16,5.050000190734863,4.739999771118164,4.800000190734863,4.820000171661377,21074900.0,4.215122699737549
2011-01-23,4.800000190734863,4.440000057220459,4.800000190734863,4.659999847412109,32515200.0,4.075201988220215
2011-01-30,4.699999809265137,4.559999942779541,4.599999904632568,4.659999847412109,13970000.0,4.075201988220215
2011-02-06,4.739999771118164,4.519999980926514,4.659999847412109,4.559999942779541,10541600.0,3.9877512454986572
2011-02-13,4.71999979019165,4.579999923706055,4.579999923706055,4.679999828338623,12407500.0,4.092691898345947
2011-02-20,4.820000171661377,4.679999828338623,4.699999809265137,4.760000228881836,21901900.0,4.16265344619751
2011-02-27,4.960000038146973,4.599999904632568,4.78000020980835,4.900000095367432,18394200.0,4.285083770751953
2011-03-06,5.099999904632568,4.880000114440918,4.900000095367432,4.980000019073486,15798100.0,4.355044364929199
2011-03-13,5.050000190734863,4.940000057220459,4.960000038146973,5.050000190734863,14184300.0,4.416259765625
2011-03-20,5.050000190734863,4.940000057220459,5.0,4.980000019073486,10961000.0,4.355044364929199
2011-03-27,5.349999904632568,4.960000038146973,4.980000019073486,5.349999904632568,19637300.0,4.678611755371094
2011-04-03,5.550000190734863,5.25,5.349999904632568,5.449999809265137,10970300.0,4.766063213348389
2011-04-10,5.650000095367432,5.400000095367432,5.5,5.599999904632568,7202500.0,4.897237777709961
2011-04-17,6.550000190734863,5.599999904632568,5.599999904632568,6.400000095367432,25694000.0,5.596844673156738
2011-04-24,6.400000095367432,5.949999809265137,6.400000095367432,6.050000190734863,9905300.0,5.290766716003418
2011-05-01,6.349999904632568,5.949999809265137,6.050000190734863,6.300000190734863,9815500.0,5.554925918579102
2011-05-08,7.099999904632568,6.349999904632568,6.349999904632568,7.099999904632568,21897300.0,6.260313034057617
2011-05-15,7.849999904632568,7.099999904632568,7.099999904632568,7.25,16236100.0,6.392572402954102
2011-05-22,7.949999809265137,6.849999904632568,7.300000190734863,7.75,22389700.0,6.83344030380249
2011-05-29,8.350000381469727,7.75,7.849999904632568,8.0,26758400.0,7.053873538970947
2011-06-05,8.050000190734863,7.150000095367432,8.050000190734863,7.699999809265137,15306100.0,6.789352893829346
2011-06-12,7.650000095367432,7.25,7.550000190734863,7.550000190734863,10879500.0,6.657093524932861
2011-06-19,8.050000190734863,7.5,7.5,7.949999809265137,10657300.0,7.009786605834961
2011-06-26,8.350000381469727,7.75,7.949999809265137,8.350000381469727,12591200.0,7.362481117248535
2011-07-03,9.300000190734863,8.300000190734863,8.600000381469727,9.300000190734863,19345500.0,8.200128555297852
2011-07-10,9.5,8.800000190734863,9.300000190734863,9.300000190734863,18887200.0,8.200128555297852
2011-07-17,10.5,9.25,9.300000190734863,9.699999809265137,39259300.0,8.552820205688477
2011-07-24,10.699999809265137,9.5,9.75,10.300000190734863,30172500.0,9.081862449645996
2011-07-31,12.100000381469727,10.300000190734863,10.399999618530273,11.399999618530273,52009800.0,10.05177116394043
2011-08-07,11.800000190734863,10.199999809265137,11.199999809265137,11.0,38804900.0,9.699076652526855
2011-08-14,12.100000381469727,10.5,11.100000381469727,10.600000381469727,47329700.0,9.346384048461914
2011-08-21,11.300000190734863,10.199999809265137,10.800000190734863,10.5,23464500.0,9.258209228515625
2011-08-28,10.800000190734863,10.199999809265137,10.600000381469727,10.600000381469727,14412800.0,9.346384048461914
2011-09-04,10.699999809265137,10.100000381469727,10.5,10.300000190734863,20294500.0,9.081862449645996
2011-09-11,10.199999809265137,8.850000381469727,10.100000381469727,9.149999618530273,49888100.0,8.06786823272705
2011-09-18,9.300000190734863,8.300000190734863,9.100000381469727,8.449999809265137,20599200.0,7.45065450668335
2011-09-25,8.399999618530273,7.25,8.399999618530273,8.050000190734863,13586600.0,7.097960472106934
2011-10-02,8.100000381469727,7.25,7.800000190734863,7.800000190734863,14287800.0,6.877527236938477
2011-10-09,8.149999618530273,7.650000095367432,7.800000190734863,8.050000190734863,9797300.0,7.097960472106934
