Date,High,Low,Open,Close,Volume,Adj Close
2009-12-27,4.8222198486328125,4.8222198486328125,4.8222198486328125,4.8222198486328125,0.0,3.769839286804199
2010-01-03,5.016670227050781,4.783329963684082,4.900000095367432,4.861110210418701,15064971.0,3.8002424240112305
2010-01-10,4.977779865264893,4.744440078735352,4.938889980316162,4.861110210418701,27131014.0,3.8002424240112305
2010-01-17,5.055560111999512,4.472219944000244,4.938889980316162,4.588890075683594,59684272.0,3.587430953979492
2010-01-24,4.511109828948975,3.9277799129486084,4.511109828948975,4.122220039367676,37127315.0,3.222604513168335
2010-01-31,4.199999809265137,3.966670036315918,4.044439792633057,4.005559921264648,28661014.0,3.1314034461975098
2010-02-07,4.199999809265137,3.888890027999878,3.966670036315918,4.161109924316406,19157658.0,3.253007173538208
2010-02-14,4.122220039367676,4.005559921264648,4.122220039367676,4.083330154418945,12249771.0,3.192201614379883
2010-02-21,4.316669940948486,4.083330154418945,4.122220039367676,4.277780055999756,15980272.0,3.3442153930664062
2010-02-28,4.550000190734863,4.277780055999756,4.277780055999756,4.316669940948486,29172343.0,3.3746185302734375
2010-03-07,4.316669940948486,4.005559921264648,4.316669940948486,4.277780055999756,19338172.0,3.3442153930664062
2010-03-14,4.900000095367432,4.199999809265137,4.238890171051025,4.8222198486328125,74644586.0,3.769839286804199
2010-03-21,4.938889980316162,4.511109828948975,4.8222198486328125,4.550000190734863,96983742.0,3.5570271015167236
2010-03-28,4.705560207366943,4.433330059051514,4.550000190734863,4.588890075683594,34428085.0,3.687652587890625
2010-04-04,4.588890075683594,4.199999809265137,4.588890075683594,4.238890171051025,38602801.0,3.406390905380249
2010-04-11,4.083330154418945,3.733330011367798,4.044439792633057,3.7644400596618652,34096757.0,3.025120735168457
2010-04-18,4.044439792633057,3.593329906463623,3.733330011367798,3.8733301162719727,48186257.0,3.1126248836517334
2010-04-25,4.122220039367676,3.8577799797058105,3.966670036315918,4.083330154418945,21756985.0,3.2813820838928223
2010-05-02,4.472219944000244,4.044439792633057,4.083330154418945,4.083330154418945,42923829.0,3.2813820838928223
2010-05-09,4.277780055999756,3.8733301162719727,4.122220039367676,3.966670036315918,40844572.0,3.187633752822876
2010-05-16,4.316669940948486,3.811110019683838,3.811110019683838,4.161109924316406,31944986.0,3.343886375427246
2010-05-23,4.199999809265137,3.8733301162719727,4.161109924316406,3.888890027999878,46976915.0,3.125128984451294
2010-05-30,4.666669845581055,3.9277799129486084,3.9277799129486084,4.666669845581055,228783086.0,3.7501566410064697
2010-06-06,4.8222198486328125,4.277780055999756,4.511109828948975,4.744440078735352,95542585.0,3.812652349472046
2010-06-13,5.444439888000488,4.861110210418701,4.900000095367432,5.327779769897461,146042357.0,4.281426906585693
2010-06-20,5.561110019683838,5.2111101150512695,5.40556001663208,5.40556001663208,117075342.0,4.343931198120117
2010-06-27,5.755559921264648,5.2111101150512695,5.40556001663208,5.25,98271514.0,4.2189226150512695
2010-07-04,5.522220134735107,5.13332986831665,5.2888898849487305,5.25,64713215.0,4.2189226150512695
2010-07-11,5.483329772949219,5.13332986831665,5.2888898849487305,5.172220230102539,110308242.0,4.156418800354004
2010-07-18,5.872220039367676,5.13332986831665,5.13332986831665,5.638889789581299,307342800.0,4.531436443328857
2010-07-25,5.716670036315918,5.2888898849487305,5.638889789581299,5.40556001663208,99154544.0,4.343931198120117
2010-08-01,5.988890171051025,5.483329772949219,5.483329772949219,5.872220039367676,173907643.0,4.718941688537598
2010-08-08,6.494440078735352,5.872220039367676,6.027780055999756,6.494440078735352,202469657.0,5.218960762023926
2010-08-15,7.699999809265137,6.455560207366943,6.494440078735352,7.466670036315918,305437242.0,6.00024938583374
