Date,High,Low,Open,Close,Volume,Adj Close
2009-12-27,24.600000381469727,24.600000381469727,24.600000381469727,24.600000381469727,0.0,17.162424087524414
2010-01-03,25.25,24.100000381469727,24.700000762939453,24.299999237060547,8787100.0,16.953126907348633
2010-01-10,25.0,23.799999237060547,24.399999618530273,24.200000762939453,21299400.0,16.883358001708984
2010-01-17,24.899999618530273,23.799999237060547,24.399999618530273,24.0,12518400.0,16.743831634521484
2010-01-24,24.299999237060547,23.700000762939453,23.799999237060547,24.0,15332700.0,16.743831634521484
2010-01-31,24.0,22.799999237060547,23.799999237060547,23.0,5485100.0,16.046167373657227
2010-02-07,23.100000381469727,21.899999618530273,22.700000762939453,22.899999618530273,23272300.0,15.976400375366211
2010-02-14,23.600000381469727,22.299999237060547,22.899999618530273,23.5,11688300.0,16.39499855041504
2010-02-21,23.899999618530273,22.700000762939453,23.899999618530273,23.0,10879300.0,16.046167373657227
2010-02-28,23.5,23.0,23.0,23.100000381469727,8097700.0,16.115936279296875
2010-03-07,23.299999237060547,22.799999237060547,23.200000762939453,22.899999618530273,9894200.0,15.976400375366211
2010-03-14,24.200000762939453,22.899999618530273,22.899999618530273,24.200000762939453,9695600.0,16.883358001708984
2010-03-21,24.600000381469727,23.799999237060547,24.200000762939453,24.100000381469727,9197200.0,16.813596725463867
2010-03-28,25.0,23.899999618530273,24.299999237060547,24.299999237060547,14017500.0,16.953126907348633
2010-04-04,25.25,23.899999618530273,24.299999237060547,24.200000762939453,9651900.0,17.441486358642578
2010-04-11,24.200000762939453,22.600000381469727,23.600000381469727,22.600000381469727,5343500.0,16.288333892822266
2010-04-18,23.5,21.399999618530273,22.600000381469727,23.0,10715500.0,16.576616287231445
2010-04-25,23.799999237060547,23.0,23.399999618530273,23.200000762939453,7431300.0,16.72076416015625
2010-05-02,24.200000762939453,23.0,23.200000762939453,23.399999618530273,6434400.0,16.864910125732422
2010-05-09,24.100000381469727,22.899999618530273,23.200000762939453,23.100000381469727,7669600.0,16.64869499206543
2010-05-16,23.200000762939453,22.600000381469727,22.700000762939453,22.799999237060547,3524900.0,16.43247413635254
2010-05-23,23.5,22.0,22.700000762939453,23.5,11834400.0,16.936981201171875
2010-05-30,24.299999237060547,23.299999237060547,23.5,24.100000381469727,10336400.0,17.369415283203125
2010-06-06,24.899999618530273,23.700000762939453,23.700000762939453,24.700000762939453,8430300.0,17.801847457885742
2010-06-13,26.75,24.5,24.899999618530273,26.75,9012800.0,19.279329299926758
2010-06-20,28.5,26.25,27.0,26.75,16293100.0,19.279329299926758
2010-06-27,28.5,26.5,27.0,26.5,6759700.0,19.099145889282227
2010-07-04,30.0,26.0,26.5,29.75,7125600.0,21.441495895385742
2010-07-11,30.5,27.25,30.0,27.5,5845000.0,19.819873809814453
2010-07-18,29.25,27.5,28.0,28.25,7097100.0,20.36041259765625
2010-07-25,30.25,28.25,28.25,30.0,9903200.0,21.621681213378906
2010-08-01,30.5,29.25,29.5,29.75,7519100.0,21.441495895385742
2010-08-08,30.25,29.25,29.5,29.75,4351000.0,21.441495895385742
2010-08-15,30.75,29.0,29.5,30.25,14503000.0,21.801856994628906
2010-08-22,30.75,28.75,30.5,30.25,11183000.0,21.801856994628906
2010-08-29,36.0,29.5,30.75,34.0,19073900.0,25.03816795349121
2010-09-05,34.0,31.75,34.0,32.75,11930900.0,24.117645263671875
2010-09-12,39.5,32.0,33.0,39.0,10620200.0,28.720245361328125
2010-09-19,39.0,36.5,38.75,37.5,8305700.0,27.615631103515625
2010-09-26,40.5,37.5,38.0,38.25,11760500.0,28.167936325073242
2010-10-03,38.75,36.25,38.75,36.75,15554600.0,27.06331443786621
2010-10-10,37.0,34.0,36.75,34.5,41407300.0,25.406373977661133
2010-10-17,34.75,33.75,34.75,34.25,20273800.0,25.22226905822754
2010-10-24,34.5,32.0,34.25,33.25,15997100.0,24.485851287841797
2010-10-31,35.5,33.25,33.5,33.5,39919800.0,24.669958114624023
2010-11-07,35.25,33.0,33.75,34.5,24033000.0,25.406373977661133
2010-11-14,34.75,33.25,34.25,34.0,10010300.0,25.03816795349121
2010-11-21,34.25,32.5,34.0,32.75,8894800.0,24.117645263671875
2010-11-28,35.0,31.75,32.5,33.0,16405300.0,24.30175018310547
2010-12-05,33.5,30.5,33.0,30.75,20496900.0,22.644813537597656
2010-12-12,32.25,31.0,31.25,31.5,22828100.0,23.197128295898438
2010-12-19,32.25,30.25,31.25,31.75,10670600.0,23.381229400634766
2010-12-26,33.5,31.75,32.0,31.75,13094300.0,23.381229400634766
2011-01-02,33.75,31.75,31.75,33.25,15048900.0,24.485851287841797
2011-01-09,32.75,31.0,32.75,31.75,21898600.0,23.381229400634766
2011-01-16,33.5,32.25,32.25,33.0,17792800.0,24.30175018310547
2011-01-23,33.0,31.5,33.0,32.0,12598300.0,23.56533432006836
2011-01-30,31.75,29.75,31.75,29.75,15129900.0,21.90839385986328
2011-02-06,30.25,29.0,29.75,29.75,12985900.0,21.90839385986328
2011-02-13,31.0,29.75,30.25,31.0,7598462.0,22.828914642333984
2011-02-20,32.0,30.5,31.25,31.0,12531900.0,22.828914642333984
2011-02-27,34.0,31.25,31.5,34.0,12228400.0,25.03816795349121
2011-03-06,34.25,32.75,34.0,33.0,7411300.0,24.30175018310547
2011-03-13,34.25,32.75,33.0,33.0,9368200.0,24.30175018310547
2011-03-20,34.0,32.5,33.5,33.0,9362200.0,24.30175018310547
2011-03-27,34.0,33.0,33.25,33.5,11171100.0,25.423240661621094
2011-04-03,34.0,32.5,34.0,32.75,7983700.0,24.854061126708984
2011-04-10,34.0,32.75,33.0,33.75,2765400.0,25.612964630126953
2011-04-17,37.5,34.0,34.0,35.5,23146100.0,26.94104766845703
2011-04-24,36.25,34.25,35.5,34.5,8804800.0,26.18214225769043
2011-05-01,37.0,34.5,34.5,36.0,6897400.0,27.32049560546875
2011-05-08,38.5,35.25,36.25,38.0,15125900.0,28.838302612304688
2011-05-15,38.0,36.0,38.0,37.5,6736300.0,28.4588565826416
2011-05-22,37.25,35.5,36.75,37.25,11381700.0,28.269123077392578
2011-05-29,37.5,34.75,37.5,36.0,16379100.0,27.32049560546875
2011-06-05,36.5,33.0,35.75,34.25,12714200.0,25.992414474487305
2011-06-12,35.75,32.5,33.75,33.0,15357600.0,25.043785095214844
2011-06-19,34.5,33.25,33.25,33.5,9920700.0,25.423240661621094
2011-06-26,34.5,33.0,33.75,34.5,7207600.0,26.18214225769043
2011-07-03,38.25,35.75,35.75,37.5,19613800.0,28.4588565826416
2011-07-10,37.75,36.0,37.0,37.25,7337100.0,28.269123077392578
2011-07-17,38.75,37.5,37.75,38.25,5897500.0,29.028026580810547
2011-07-24,44.0,38.25,38.5,41.0,8235300.0,31.115013122558594
2011-07-31,42.5,40.0,41.0,42.0,11785400.0,31.873916625976562
2011-08-07,41.75,37.25,41.5,38.75,12013700.0,29.4074764251709
2011-08-14,42.75,39.25,40.0,40.25,21562600.0,30.545827865600586
2011-08-21,42.5,38.75,40.25,39.5,18064300.0,29.976659774780273
2011-08-28,41.75,39.25,40.0,40.0,15147600.0,30.94554901123047
2011-09-04,44.75,39.0,40.0,43.5,13390300.0,33.653282165527344
2011-09-11,43.25,40.5,43.0,42.0,17162500.0,32.49283218383789
2011-09-18,41.5,36.25,41.0,38.0,18906800.0,29.398269653320312
2011-09-25,40.0,33.0,36.25,36.75,15085900.0,28.431222915649414
2011-10-02,39.0,31.75,35.25,38.75,15572000.0,29.978492736816406
2011-10-09,42.0,37.5,39.25,39.0,15189500.0,30.171903610229492
2011-10-16,41.25,34.75,39.75,36.25,9507500.0,28.044403076171875
